id,solver,instance,n_items,n_classes,type,objective,type1_bins,type2_bins,type3_bins,type4_bins,bins_total,time_seconds,average_fill_rate,min_fill_rate,max_fill_rate,time_to_best_seconds,iterations
5,alns_300s,set3_t1_noncorr/I500_C4_1,500,4,1,10859.06,70,0,31,0,101,300.01,0.57,0.11,1.0,258.34,39322
5,alns_3600s,set3_t1_noncorr/I500_C4_1,500,4,1,10485.6,70,0,28,0,98,3600.01,0.6,0.13,1.0,1897.92,433745
3,alns_300s,set3_t1_noncorr/I500_C4_10,500,4,1,10564.19,70,0,28,0,98,300.01,0.61,0.13,0.99,270.94,39632
7,alns_3600s,set3_t1_noncorr/I500_C4_10,500,4,1,10309.6,70,0,26,0,96,3600.01,0.62,0.12,0.98,1462.39,444524
4,alns_300s,set3_t1_noncorr/I500_C4_2,500,4,1,10918.7,70,0,31,0,101,300.01,0.58,0.11,1.0,288.44,37741
5,alns_3600s,set3_t1_noncorr/I500_C4_2,500,4,1,10792.29,70,0,30,0,100,3600.01,0.58,0.11,0.99,3178.14,430921
3,alns_300s,set3_t1_noncorr/I500_C4_3,500,4,1,10612.95,70,29,0,0,99,300.0,0.58,0.16,1.0,270.57,38917
2,alns_3600s,set3_t1_noncorr/I500_C4_3,500,4,1,10363.78,70,27,0,0,97,3600.01,0.6,0.15,0.98,839.05,444738
5,alns_300s,set3_t1_noncorr/I500_C4_4,500,4,1,10546.72,70,0,27,0,97,300.0,0.62,0.12,0.99,290.05,40553
2,alns_3600s,set3_t1_noncorr/I500_C4_4,500,4,1,10284.0,70,0,25,0,95,3600.01,0.63,0.13,0.98,699.63,434772
2,alns_300s,set3_t1_noncorr/I500_C4_5,500,4,1,11420.67,70,0,37,0,107,300.01,0.51,0.09,0.99,241.17,34354
2,alns_3600s,set3_t1_noncorr/I500_C4_5,500,4,1,11420.67,70,0,37,0,107,3600.0,0.51,0.09,0.99,235.81,413267
4,alns_300s,set3_t1_noncorr/I500_C4_6,500,4,1,11573.11,70,36,0,0,106,300.01,0.55,0.11,0.98,148.35,41049
2,alns_3600s,set3_t1_noncorr/I500_C4_6,500,4,1,11319.05,70,34,0,0,104,3600.01,0.55,0.11,0.97,1068.26,397359
6,alns_300s,set3_t1_noncorr/I500_C4_7,500,4,1,12361.46,70,0,45,0,115,300.01,0.47,0.09,1.0,299.3,35930
1,alns_3600s,set3_t1_noncorr/I500_C4_7,500,4,1,12361.46,70,0,45,0,115,3600.01,0.46,0.1,1.0,1028.99,365088
1,alns_300s,set3_t1_noncorr/I500_C4_8,500,4,1,9538.04,70,20,0,0,90,300.01,0.69,0.18,0.98,261.16,32642
6,alns_3600s,set3_t1_noncorr/I500_C4_8,500,4,1,9411.14,70,19,0,0,89,3600.01,0.7,0.18,1.0,799.1,447981
6,alns_300s,set3_t1_noncorr/I500_C4_9,500,4,1,13139.84,70,50,0,0,120,300.0,0.46,0.12,0.89,87.26,39147
9,alns_3600s,set3_t1_noncorr/I500_C4_9,500,4,1,12648.65,70,46,0,0,116,3600.0,0.47,0.12,0.95,2834.18,414613
2,alns_300s,set3_t1_corr/I500_C5_1,500,5,1,10754.05,70,32,0,0,102,300.01,0.56,0.15,0.97,269.25,33891
3,alns_3600s,set3_t1_corr/I500_C5_1,500,5,1,10636.73,70,31,0,0,101,3600.0,0.57,0.15,0.96,1045.43,385191
4,alns_300s,set3_t1_corr/I500_C5_10,500,5,1,22714.23,70,55,70,0,195,300.0,0.21,0.06,0.4,264.65,24188
4,alns_3600s,set3_t1_corr/I500_C5_10,500,5,1,22208.88,70,55,66,0,191,3600.01,0.23,0.06,0.8,3120.57,370795
7,alns_300s,set3_t1_corr/I500_C5_2,500,5,1,18793.12,70,55,40,0,165,300.0,0.28,0.06,0.55,171.67,25879
5,alns_3600s,set3_t1_corr/I500_C5_2,500,5,1,18539.33,70,55,38,0,163,3600.0,0.28,0.07,0.55,1577.53,327420
1,alns_300s,set3_t1_corr/I500_C5_3,500,5,1,13873.76,70,0,56,0,126,300.0,0.41,0.08,0.98,218.38,21491
10,alns_3600s,set3_t1_corr/I500_C5_3,500,5,1,13382.78,70,0,52,0,122,3600.0,0.43,0.15,0.96,3373.58,346304
1,alns_300s,set3_t1_corr/I500_C5_4,500,5,1,11804.77,70,0,37,0,107,300.01,0.52,0.13,0.93,226.44,23990
1,alns_3600s,set3_t1_corr/I500_C5_4,500,5,1,11674.91,70,0,36,0,106,3600.0,0.53,0.12,0.97,797.74,312910
2,alns_300s,set3_t1_corr/I500_C5_5,500,5,1,14079.82,70,0,60,0,130,300.01,0.39,0.08,0.96,264.4,31598
6,alns_3600s,set3_t1_corr/I500_C5_5,500,5,1,13725.83,70,0,57,0,127,3600.0,0.4,0.09,0.85,1631.14,379927
6,alns_300s,set3_t1_corr/I500_C5_6,500,5,1,18640.19,70,0,96,0,166,300.0,0.27,0.06,0.56,290.8,22250
9,alns_3600s,set3_t1_corr/I500_C5_6,500,5,1,18155.18,70,0,92,0,162,3600.0,0.28,0.06,0.57,2387.77,293972
3,alns_300s,set3_t1_corr/I500_C5_7,500,5,1,14695.96,70,55,9,0,134,300.0,0.37,0.11,0.65,127.39,30480
3,alns_3600s,set3_t1_corr/I500_C5_7,500,5,1,14304.6,70,55,6,0,131,3600.01,0.39,0.11,0.69,1877.62,370752
4,alns_300s,set3_t1_corr/I500_C5_8,500,5,1,16050.17,70,55,15,0,140,300.0,0.36,0.08,0.81,296.77,29377
9,alns_3600s,set3_t1_corr/I500_C5_8,500,5,1,15790.51,70,55,13,0,138,3600.0,0.37,0.09,0.78,2345.62,407224
3,alns_300s,set3_t1_corr/I500_C5_9,500,5,1,11669.93,70,35,0,0,105,300.01,0.56,0.11,0.99,239.87,31408
1,alns_3600s,set3_t1_corr/I500_C5_9,500,5,1,11403.08,70,33,0,0,103,3600.01,0.56,0.13,0.95,803.78,359645
2,alns_300s,set3_t1_noncorr/I500_C5_1,500,5,1,11730.46,70,0,38,0,108,300.0,0.51,0.14,0.98,237.88,28426
5,alns_3600s,set3_t1_noncorr/I500_C5_1,500,5,1,11605.97,70,0,37,0,107,3600.03,0.53,0.11,0.98,2643.54,391262
1,alns_300s,set3_t1_noncorr/I500_C5_10,500,5,1,11709.82,70,0,37,0,107,300.01,0.53,0.12,1.0,246.15,24991
8,alns_3600s,set3_t1_noncorr/I500_C5_10,500,5,1,11455.24,70,0,35,0,105,3600.01,0.54,0.11,0.94,2008.1,388362
7,alns_300s,set3_t1_noncorr/I500_C5_2,500,5,1,12814.85,70,0,46,0,116,300.0,0.48,0.08,0.99,268.43,29830
7,alns_3600s,set3_t1_noncorr/I500_C5_2,500,5,1,12562.03,70,0,44,0,114,3600.01,0.49,0.08,0.97,930.11,358842
5,alns_300s,set3_t1_noncorr/I500_C5_3,500,5,1,11609.62,70,37,0,0,107,300.0,0.53,0.15,0.99,265.46,30593
1,alns_3600s,set3_t1_noncorr/I500_C5_3,500,5,1,11485.04,70,36,0,0,106,3600.0,0.53,0.12,0.99,2661.06,357709
8,alns_300s,set3_t1_noncorr/I500_C5_4,500,5,1,11991.68,70,0,38,0,108,300.01,0.52,0.12,0.94,254.95,31458
4,alns_3600s,set3_t1_noncorr/I500_C5_4,500,5,1,11728.96,70,0,36,0,106,3600.01,0.54,0.12,0.98,2016.39,404548
1,alns_300s,set3_t1_noncorr/I500_C5_5,500,5,1,13571.27,70,0,55,0,125,300.01,0.41,0.08,0.98,131.71,22513
6,alns_3600s,set3_t1_noncorr/I500_C5_5,500,5,1,13332.32,70,0,53,0,123,3600.01,0.42,0.08,0.98,2510.45,332296
8,alns_300s,set3_t1_noncorr/I500_C5_6,500,5,1,12335.3,70,42,0,0,112,300.0,0.5,0.13,0.99,251.87,29248
2,alns_3600s,set3_t1_noncorr/I500_C5_6,500,5,1,12081.23,70,40,0,0,110,3600.01,0.51,0.15,0.97,3539.69,354274
8,alns_300s,set3_t1_noncorr/I500_C5_7,500,5,1,13552.89,70,0,55,0,125,300.0,0.41,0.09,0.98,281.07,28306
6,alns_3600s,set3_t1_noncorr/I500_C5_7,500,5,1,13195.46,70,0,52,0,122,3600.0,0.42,0.09,0.98,1494.94,343891
1,alns_300s,set3_t1_noncorr/I500_C5_8,500,5,1,11695.37,70,37,0,0,107,300.0,0.54,0.12,0.98,288.64,22981
3,alns_3600s,set3_t1_noncorr/I500_C5_8,500,5,1,11441.57,70,35,0,0,105,3600.01,0.55,0.11,0.97,639.74,375491
8,alns_300s,set3_t1_noncorr/I500_C5_9,500,5,1,16613.69,70,55,21,0,146,300.0,0.34,0.07,0.64,257.1,29069
6,alns_3600s,set3_t1_noncorr/I500_C5_9,500,5,1,15932.77,70,55,16,0,141,3600.01,0.35,0.07,0.73,3466.74,331222
10,alns_300s,set3_t1_corr/I1000_C3_1,1000,3,1,34528.81,140,110,57,0,307,300.02,0.31,0.07,0.73,288.92,6390
2,alns_3600s,set3_t1_corr/I1000_C3_1,1000,3,1,33137.29,140,110,46,0,296,3600.1,0.33,0.04,0.7,1799.68,99398
3,alns_300s,set3_t1_corr/I1000_C3_10,1000,3,1,36408.86,140,0,181,0,321,300.02,0.28,0.06,0.58,271.6,5801
6,alns_3600s,set3_t1_corr/I1000_C3_10,1000,3,1,35542.22,140,0,174,0,314,3600.01,0.3,0.06,0.66,2960.37,88599
5,alns_300s,set3_t1_corr/I1000_C3_2,1000,3,1,21671.59,140,0,59,0,199,300.0,0.58,0.08,0.99,293.36,9676
6,alns_3600s,set3_t1_corr/I1000_C3_2,1000,3,1,21411.53,140,0,57,0,197,3600.01,0.58,0.14,0.99,2055.28,121684
3,alns_300s,set3_t1_corr/I1000_C3_3,1000,3,1,19953.84,140,47,0,0,187,300.0,0.64,0.13,0.99,297.27,8814
5,alns_3600s,set3_t1_corr/I1000_C3_3,1000,3,1,19193.77,140,41,0,0,181,3600.02,0.67,0.16,1.0,2154.59,142736
9,alns_300s,set3_t1_corr/I1000_C3_4,1000,3,1,23828.16,140,0,81,0,221,300.02,0.47,0.07,0.99,275.16,8058
1,alns_3600s,set3_t1_corr/I1000_C3_4,1000,3,1,23585.49,140,0,79,0,219,3600.02,0.49,0.1,0.98,749.95,112503
6,alns_300s,set3_t1_corr/I1000_C3_5,1000,3,1,29150.22,140,110,7,0,257,300.01,0.39,0.07,0.89,289.93,7168
3,alns_3600s,set3_t1_corr/I1000_C3_5,1000,3,1,28193.2,140,110,0,0,250,3600.01,0.41,0.07,0.97,2776.29,101523
10,alns_300s,set3_t1_corr/I1000_C3_6,1000,3,1,16074.65,140,17,0,0,157,300.01,0.83,0.2,1.0,284.7,11771
5,alns_3600s,set3_t1_corr/I1000_C3_6,1000,3,1,15586.49,140,13,0,0,153,3600.01,0.87,0.21,1.0,2024.61,175048
5,alns_300s,set3_t1_corr/I1000_C3_7,1000,3,1,28632.44,140,0,121,0,261,300.01,0.38,0.08,0.96,284.76,7025
7,alns_3600s,set3_t1_corr/I1000_C3_7,1000,3,1,28269.65,140,0,118,0,258,3600.02,0.38,0.07,0.96,2718.03,108254
4,alns_300s,set3_t1_corr/I1000_C3_8,1000,3,1,23837.28,140,81,0,0,221,300.01,0.49,0.11,0.98,153.33,7862
1,alns_3600s,set3_t1_corr/I1000_C3_8,1000,3,1,22987.14,140,74,0,0,214,3600.01,0.52,0.13,0.99,1386.46,102458
8,alns_300s,set3_t1_corr/I1000_C3_9,1000,3,1,26641.83,140,99,0,0,239,300.01,0.45,0.08,0.99,290.97,6984
3,alns_3600s,set3_t1_corr/I1000_C3_9,1000,3,1,26386.44,140,97,0,0,237,3600.02,0.45,0.08,1.0,703.15,94562
5,alns_300s,set3_t1_noncorr/I1000_C3_1,1000,3,1,24497.6,140,0,79,0,219,300.03,0.48,0.08,0.98,275.81,8410
1,alns_3600s,set3_t1_noncorr/I1000_C3_1,1000,3,1,24231.84,140,0,77,0,217,3600.0,0.49,0.11,0.99,927.82,105026
4,alns_300s,set3_t1_noncorr/I1000_C3_10,1000,3,1,26169.44,140,102,0,0,242,300.02,0.44,0.07,0.99,288.88,8786
10,alns_3600s,set3_t1_noncorr/I1000_C3_10,1000,3,1,25572.9,140,97,0,0,237,3600.02,0.45,0.11,1.0,2978.13,109373
5,alns_300s,set3_t1_noncorr/I1000_C3_2,1000,3,1,28527.8,140,0,115,0,255,300.02,0.4,0.04,1.0,191.65,7853
9,alns_3600s,set3_t1_noncorr/I1000_C3_2,1000,3,1,28148.81,140,0,112,0,252,3600.05,0.41,0.06,0.99,3336.7,96036
5,alns_300s,set3_t1_noncorr/I1000_C3_3,1000,3,1,23489.62,140,0,70,0,210,300.05,0.52,0.11,0.99,183.96,8262
3,alns_3600s,set3_t1_noncorr/I1000_C3_3,1000,3,1,22811.79,140,0,65,0,205,3600.01,0.54,0.11,0.99,3233.86,121609
3,alns_300s,set3_t1_noncorr/I1000_C3_4,1000,3,1,22425.83,140,69,0,0,209,300.01,0.54,0.11,1.0,251.45,8650
9,alns_3600s,set3_t1_noncorr/I1000_C3_4,1000,3,1,22181.6,140,67,0,0,207,3600.02,0.55,0.13,0.97,2771.74,109548
4,alns_300s,set3_t1_noncorr/I1000_C3_5,1000,3,1,21728.05,140,62,0,0,202,300.02,0.57,0.14,0.99,295.62,7879
7,alns_3600s,set3_t1_noncorr/I1000_C3_5,1000,3,1,21354.12,140,59,0,0,199,3600.02,0.58,0.13,0.99,939.83,132765
4,alns_300s,set3_t1_noncorr/I1000_C3_6,1000,3,1,16508.65,140,20,0,0,160,300.0,0.82,0.16,1.0,271.87,11351
7,alns_3600s,set3_t1_noncorr/I1000_C3_6,1000,3,1,16132.35,140,17,0,0,157,3600.0,0.84,0.2,1.0,1836.37,161187
6,alns_300s,set3_t1_noncorr/I1000_C3_7,1000,3,1,20610.56,140,0,52,0,192,300.0,0.6,0.11,0.99,294.04,8800
6,alns_3600s,set3_t1_noncorr/I1000_C3_7,1000,3,1,19974.93,140,0,47,0,187,3600.02,0.63,0.14,1.0,1098.28,130267
7,alns_300s,set3_t1_noncorr/I1000_C3_8,1000,3,1,17808.89,140,0,31,0,171,300.01,0.72,0.16,1.0,298.94,10001
8,alns_3600s,set3_t1_noncorr/I1000_C3_8,1000,3,1,17194.55,140,0,26,0,166,3600.01,0.76,0.18,1.0,2899.2,158503
8,alns_300s,set3_t1_noncorr/I1000_C3_9,1000,3,1,18680.72,140,40,0,0,180,300.01,0.68,0.14,1.0,289.33,9904
8,alns_3600s,set3_t1_noncorr/I1000_C3_9,1000,3,1,18095.63,140,35,0,0,175,3600.03,0.71,0.11,1.0,2034.81,148581
2,alns_300s,set3_t1_corr/I1000_C4_1,1000,4,1,41992.43,140,110,116,0,366,300.01,0.25,0.05,0.89,289.01,4538
9,alns_3600s,set3_t1_corr/I1000_C4_1,1000,4,1,40727.41,140,110,106,0,356,3600.02,0.25,0.07,0.56,2569.95,91112
2,alns_300s,set3_t1_corr/I1000_C4_10,1000,4,1,45199.07,140,0,252,0,392,300.03,0.21,0.05,0.48,248.58,3954
1,alns_3600s,set3_t1_corr/I1000_C4_10,1000,4,1,43094.37,140,0,235,0,375,3600.13,0.23,0.05,0.48,3525.02,81194
8,alns_300s,set3_t1_corr/I1000_C4_2,1000,4,1,24792.23,140,0,83,0,223,300.02,0.5,0.11,0.99,291.54,5962
1,alns_3600s,set3_t1_corr/I1000_C4_2,1000,4,1,24532.18,140,0,81,0,221,3600.01,0.5,0.09,0.99,2079.31,74902
2,alns_300s,set3_t1_corr/I1000_C4_3,1000,4,1,30197.24,140,110,17,0,267,300.01,0.39,0.08,0.99,288.15,4808
2,alns_3600s,set3_t1_corr/I1000_C4_3,1000,4,1,29664.84,140,110,13,0,263,3600.02,0.38,0.07,0.75,3514.1,66822
10,alns_300s,set3_t1_corr/I1000_C4_4,1000,4,1,35719.02,140,0,179,0,319,300.03,0.27,0.05,0.58,299.97,5171
6,alns_3600s,set3_t1_corr/I1000_C4_4,1000,4,1,34991.01,140,0,173,0,313,3600.03,0.28,0.06,0.57,2407.97,80171
9,alns_300s,set3_t1_corr/I1000_C4_5,1000,4,1,28876.79,140,110,5,0,255,300.0,0.4,0.07,0.98,242.5,4755
7,alns_3600s,set3_t1_corr/I1000_C4_5,1000,4,1,28466.64,140,110,2,0,252,3600.06,0.41,0.07,0.99,1210.25,73690
6,alns_300s,set3_t1_corr/I1000_C4_6,1000,4,1,22420.62,140,69,0,0,209,300.03,0.54,0.14,0.99,233.46,6047
2,alns_3600s,set3_t1_corr/I1000_C4_6,1000,4,1,22054.51,140,66,0,0,206,3600.05,0.54,0.14,0.98,1632.36,105610
3,alns_300s,set3_t1_corr/I1000_C4_7,1000,4,1,37460.27,140,0,194,0,334,300.02,0.26,0.05,0.62,281.95,4992
6,alns_3600s,set3_t1_corr/I1000_C4_7,1000,4,1,36492.83,140,0,186,0,326,3600.02,0.27,0.05,0.63,1936.02,78581
6,alns_300s,set3_t1_corr/I1000_C4_8,1000,4,1,32921.27,140,110,42,0,292,300.0,0.33,0.07,0.87,270.38,5251
1,alns_3600s,set3_t1_corr/I1000_C4_8,1000,4,1,32523.98,140,110,39,0,289,3600.01,0.34,0.08,1.0,508.07,78639
1,alns_300s,set3_t1_corr/I1000_C4_9,1000,4,1,27918.79,140,109,0,0,249,300.05,0.46,0.04,1.0,296.33,4257
2,alns_3600s,set3_t1_corr/I1000_C4_9,1000,4,1,27535.7,140,106,0,0,246,3600.04,0.44,0.11,0.87,468.91,73372
5,alns_300s,set3_t1_noncorr/I1000_C4_1,1000,4,1,26889.45,140,0,97,0,237,300.01,0.44,0.09,1.0,262.25,5676
4,alns_3600s,set3_t1_noncorr/I1000_C4_1,1000,4,1,26490.81,140,0,94,0,234,3600.03,0.44,0.09,1.0,2786.79,78482
9,alns_300s,set3_t1_noncorr/I1000_C4_10,1000,4,1,34677.31,140,110,62,0,312,300.02,0.3,0.08,0.66,275.73,6924
3,alns_3600s,set3_t1_noncorr/I1000_C4_10,1000,4,1,33824.5,140,110,55,0,305,3600.03,0.31,0.07,0.67,925.02,86271
7,alns_300s,set3_t1_noncorr/I1000_C4_2,1000,4,1,31812.34,140,0,141,0,281,300.02,0.36,0.06,0.84,258.43,5898
7,alns_3600s,set3_t1_noncorr/I1000_C4_2,1000,4,1,30928.04,140,0,134,0,274,3600.02,0.37,0.08,0.85,1950.36,86855
9,alns_300s,set3_t1_noncorr/I1000_C4_3,1000,4,1,26472.07,140,0,92,0,232,300.0,0.45,0.08,1.0,234.83,6082
1,alns_3600s,set3_t1_noncorr/I1000_C4_3,1000,4,1,26336.51,140,0,91,0,231,3600.04,0.46,0.08,1.0,378.65,79071
3,alns_300s,set3_t1_noncorr/I1000_C4_4,1000,4,1,31864.22,140,110,35,0,285,300.01,0.37,0.04,0.99,279.11,5860
8,alns_3600s,set3_t1_noncorr/I1000_C4_4,1000,4,1,31610.98,140,110,33,0,283,3600.01,0.34,0.09,0.74,1760.47,82784
10,alns_300s,set3_t1_noncorr/I1000_C4_5,1000,4,1,26464.6,140,100,0,0,240,300.05,0.47,0.08,1.0,108.99,5692
9,alns_3600s,set3_t1_noncorr/I1000_C4_5,1000,4,1,26215.31,140,98,0,0,238,3600.05,0.45,0.11,0.96,947.08,79309
5,alns_300s,set3_t1_noncorr/I1000_C4_6,1000,4,1,21149.64,140,57,0,0,197,300.0,0.6,0.15,0.99,279.64,6901
8,alns_3600s,set3_t1_noncorr/I1000_C4_6,1000,4,1,20773.34,140,54,0,0,194,3600.04,0.62,0.13,0.98,2714.39,103604
1,alns_300s,set3_t1_noncorr/I1000_C4_7,1000,4,1,23280.2,140,0,73,0,213,300.01,0.53,0.09,0.98,239.1,5856
8,alns_3600s,set3_t1_noncorr/I1000_C4_7,1000,4,1,22898.83,140,0,70,0,210,3600.03,0.53,0.11,0.98,1050.94,95224
3,alns_300s,set3_t1_noncorr/I1000_C4_8,1000,4,1,21003.44,140,0,57,0,197,300.0,0.58,0.11,1.0,168.15,6587
3,alns_3600s,set3_t1_noncorr/I1000_C4_8,1000,4,1,20757.7,140,0,55,0,195,3600.0,0.59,0.13,1.0,590.24,106772
6,alns_300s,set3_t1_noncorr/I1000_C4_9,1000,4,1,23244.42,140,79,0,0,219,300.07,0.52,0.07,0.99,172.69,6306
5,alns_3600s,set3_t1_noncorr/I1000_C4_9,1000,4,1,23127.41,140,78,0,0,218,3600.0,0.52,0.08,0.99,589.98,87450
4,alns_300s,set3_t1_corr/I1000_C5_1,1000,5,1,52998.1,140,110,203,0,453,300.07,0.18,0.05,0.8,275.07,3269
3,alns_3600s,set3_t1_corr/I1000_C5_1,1000,5,1,51480.08,140,110,191,0,441,3600.09,0.19,0.04,0.59,3323.04,97108
2,alns_300s,set3_t1_corr/I1000_C5_10,1000,5,1,45446.69,140,0,254,0,394,300.04,0.23,0.04,0.93,292.28,3244
8,alns_3600s,set3_t1_corr/I1000_C5_10,1000,5,1,43713.4,140,0,240,0,380,3600.01,0.23,0.05,0.48,3558.53,71771
2,alns_300s,set3_t1_corr/I1000_C5_2,1000,5,1,25572.4,140,0,89,0,229,300.03,0.47,0.04,1.0,293.62,4577
7,alns_3600s,set3_t1_corr/I1000_C5_2,1000,5,1,25182.31,140,0,86,0,226,3600.01,0.49,0.11,1.0,746.8,77473
8,alns_300s,set3_t1_corr/I1000_C5_3,1000,5,1,30596.55,140,110,20,0,270,300.0,0.4,0.05,0.98,223.65,3922
7,alns_3600s,set3_t1_corr/I1000_C5_3,1000,5,1,30463.45,140,110,19,0,269,3600.02,0.37,0.08,0.85,2422.98,66948
5,alns_300s,set3_t1_corr/I1000_C5_4,1000,5,1,43727.15,140,0,245,0,385,300.02,0.21,0.05,0.44,267.26,3165
2,alns_3600s,set3_t1_corr/I1000_C5_4,1000,5,1,41907.12,140,0,230,0,370,3600.04,0.22,0.05,0.43,3352.14,64423
2,alns_300s,set3_t1_corr/I1000_C5_5,1000,5,1,30380.66,140,110,16,0,266,300.03,0.41,0.04,0.99,251.32,4209
3,alns_3600s,set3_t1_corr/I1000_C5_5,1000,5,1,30107.23,140,110,14,0,264,3600.05,0.41,0.05,0.97,527.21,62155
6,alns_300s,set3_t1_corr/I1000_C5_6,1000,5,1,24373.23,140,85,0,0,225,300.0,0.49,0.13,0.99,242.4,4760
3,alns_3600s,set3_t1_corr/I1000_C5_6,1000,5,1,24129.15,140,83,0,0,223,3600.0,0.5,0.1,1.0,1546.08,67844
1,alns_300s,set3_t1_corr/I1000_C5_7,1000,5,1,38911.42,140,0,206,0,346,300.02,0.25,0.05,0.52,288.56,3438
9,alns_3600s,set3_t1_corr/I1000_C5_7,1000,5,1,37218.41,140,0,192,0,332,3600.03,0.27,0.06,0.55,1934.39,72422
1,alns_300s,set3_t1_corr/I1000_C5_8,1000,5,1,35437.41,140,110,61,0,311,300.06,0.33,0.04,0.94,192.95,3510
7,alns_3600s,set3_t1_corr/I1000_C5_8,1000,5,1,34642.84,140,110,55,0,305,3600.03,0.31,0.09,0.95,2400.63,59068
1,alns_300s,set3_t1_corr/I1000_C5_9,1000,5,1,38310.94,140,110,77,0,327,300.07,0.28,0.07,0.58,279.68,4077
1,alns_3600s,set3_t1_corr/I1000_C5_9,1000,5,1,37244.51,140,110,69,0,319,3600.02,0.29,0.07,0.55,3107.89,69041
4,alns_300s,set3_t1_noncorr/I1000_C5_1,1000,5,1,30875.88,140,0,127,0,267,300.01,0.38,0.05,0.97,286.33,4165
7,alns_3600s,set3_t1_noncorr/I1000_C5_1,1000,5,1,30078.6,140,0,121,0,261,3600.03,0.4,0.03,1.0,2091.64,59624
2,alns_300s,set3_t1_noncorr/I1000_C5_10,1000,5,1,42961.68,140,110,130,0,380,300.01,0.22,0.06,0.48,266.77,3877
5,alns_3600s,set3_t1_noncorr/I1000_C5_10,1000,5,1,41256.08,140,110,116,0,366,3600.01,0.23,0.07,0.48,1097.66,72039
3,alns_300s,set3_t1_noncorr/I1000_C5_2,1000,5,1,32570.31,140,0,147,0,287,300.02,0.34,0.07,0.92,264.5,4584
6,alns_3600s,set3_t1_noncorr/I1000_C5_2,1000,5,1,31812.34,140,0,141,0,281,3600.11,0.35,0.07,0.87,989.38,69640
10,alns_300s,set3_t1_noncorr/I1000_C5_3,1000,5,1,30539.05,140,0,122,0,262,300.06,0.38,0.07,0.94,297.15,4084
4,alns_3600s,set3_t1_noncorr/I1000_C5_3,1000,5,1,30132.36,140,0,119,0,259,3600.13,0.38,0.09,0.83,767.81,58576
1,alns_300s,set3_t1_noncorr/I1000_C5_4,1000,5,1,38448.52,140,110,87,0,337,300.06,0.29,0.06,0.99,246.82,3547
9,alns_3600s,set3_t1_noncorr/I1000_C5_4,1000,5,1,37815.42,140,110,82,0,332,3600.02,0.27,0.07,0.51,3583.37,62210
4,alns_300s,set3_t1_noncorr/I1000_C5_5,1000,5,1,29635.23,140,110,15,0,265,300.02,0.41,0.09,0.96,285.04,4092
3,alns_3600s,set3_t1_noncorr/I1000_C5_5,1000,5,1,29378.68,140,110,13,0,263,3600.0,0.42,0.07,0.97,624.21,62302
7,alns_300s,set3_t1_noncorr/I1000_C5_6,1000,5,1,22905.69,140,71,0,0,211,300.1,0.56,0.08,1.0,284.19,4430
8,alns_3600s,set3_t1_noncorr/I1000_C5_6,1000,5,1,22780.26,140,70,0,0,210,3600.02,0.55,0.14,0.98,1783.32,68055
9,alns_300s,set3_t1_noncorr/I1000_C5_7,1000,5,1,24297.21,140,0,81,0,221,300.06,0.5,0.09,0.99,270.26,4376
1,alns_3600s,set3_t1_noncorr/I1000_C5_7,1000,5,1,24170.09,140,0,80,0,220,3600.05,0.5,0.06,0.99,1405.22,68176
7,alns_300s,set3_t1_noncorr/I1000_C5_8,1000,5,1,26041.0,140,0,98,0,238,300.06,0.45,0.07,0.99,145.49,4354
1,alns_3600s,set3_t1_noncorr/I1000_C5_8,1000,5,1,25795.26,140,0,96,0,236,3600.05,0.46,0.08,0.98,2433.38,59699
10,alns_300s,set3_t1_noncorr/I1000_C5_9,1000,5,1,29661.82,140,110,22,0,272,300.0,0.4,0.04,1.0,199.45,4570
2,alns_3600s,set3_t1_noncorr/I1000_C5_9,1000,5,1,29154.58,140,110,18,0,268,3600.06,0.38,0.09,0.76,3432.67,66492
7,alns_300s,set3_t2_corr/I250_C3_1,250,3,2,4936.75,33,11,2,0,46,300.0,0.85,0.57,1.0,265.49,154004
7,alns_3600s,set3_t2_corr/I250_C3_1,250,3,2,4936.75,33,11,2,0,46,3600.01,0.85,0.57,1.0,279.58,781679
3,alns_300s,set3_t2_corr/I250_C3_10,250,3,2,4438.24,30,0,12,0,42,300.0,0.9,0.67,1.0,92.08,134128
9,alns_3600s,set3_t2_corr/I250_C3_10,250,3,2,4338.24,29,0,12,0,41,3600.0,0.91,0.6,1.0,868.69,862285
7,alns_300s,set3_t2_corr/I250_C3_2,250,3,2,3307.34,7,20,2,0,29,300.0,0.96,0.79,1.0,273.07,166306
10,alns_3600s,set3_t2_corr/I250_C3_2,250,3,2,3218.73,6,19,3,0,28,3600.0,0.97,0.82,1.0,1995.95,940108
9,alns_300s,set3_t2_corr/I250_C3_3,250,3,2,4672.23,33,11,0,0,44,300.0,0.91,0.67,1.0,112.81,159709
9,alns_3600s,set3_t2_corr/I250_C3_3,250,3,2,4672.23,33,11,0,0,44,3600.01,0.91,0.67,1.0,114.95,887481
6,alns_300s,set3_t2_corr/I250_C3_4,250,3,2,4192.32,26,12,1,0,39,300.0,0.94,0.71,1.0,258.15,183350
6,alns_3600s,set3_t2_corr/I250_C3_4,250,3,2,4099.36,24,14,0,0,38,3600.0,0.94,0.71,1.0,323.36,985395
2,alns_300s,set3_t2_corr/I250_C3_5,250,3,2,4474.71,29,0,13,0,42,300.0,0.87,0.6,1.0,147.89,136334
