id,solver,instance,n_items,n_classes,type,objective,type1_bins,type2_bins,type3_bins,type4_bins,bins_total,time_seconds,average_fill_rate,min_fill_rate,max_fill_rate,time_to_best_seconds,iterations
9,alns_300s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,300.0,0.99,0.96,1.0,0.0,223843
10,alns_300s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,300.0,0.99,0.96,1.0,0.0,231471
1,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.01,0.99,0.96,1.0,0.05,603751
2,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.01,0.99,0.96,1.0,0.0,762442
3,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.0,0.99,0.96,1.0,0.0,819450
4,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.01,0.99,0.96,1.0,0.0,818967
5,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.0,0.99,0.96,1.0,0.0,818954
6,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.0,0.99,0.96,1.0,0.0,817933
7,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.01,0.99,0.96,1.0,0.0,818448
8,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.0,0.99,0.96,1.0,0.0,819873
9,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.01,0.99,0.96,1.0,0.0,817390
10,alns_3600s,set1/ID5_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R1,100,1,1,2194,0,0,1,17,18,3600.01,0.99,0.96,1.0,0.0,817910
1,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2810,1,18,1,5,25,300.0,0.97,0.91,1.0,119.28,170286
2,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2750,0,14,5,5,24,300.0,0.97,0.84,1.0,166.41,198668
3,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2742,0,15,3,6,24,300.0,0.97,0.89,1.0,24.63,231977
4,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2744,0,15,2,7,24,300.0,0.97,0.87,1.0,18.68,243234
5,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2752,0,14,4,6,24,300.07,0.97,0.88,1.0,61.86,256028
6,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2758,1,12,2,9,24,300.0,0.96,0.84,1.0,158.32,266986
7,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2688,0,9,5,9,23,300.0,0.97,0.9,1.0,154.65,268123
8,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2742,0,15,3,6,24,300.0,0.97,0.91,1.0,5.11,272369
9,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2684,1,8,2,12,23,300.0,0.97,0.9,1.0,160.38,270780
10,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2680,0,10,3,10,23,300.0,0.97,0.9,1.0,108.96,275985
1,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2680,0,10,3,10,23,3600.0,0.97,0.84,1.0,3436.83,754134
2,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2678,0,10,4,9,23,3600.0,0.97,0.89,1.0,3235.14,915908
3,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2670,0,11,2,10,23,3600.01,0.97,0.91,1.0,792.29,972897
4,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2732,0,16,2,6,24,3600.0,0.98,0.9,1.0,800.77,1003652
5,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2744,0,15,2,7,24,3600.0,0.97,0.85,1.0,2673.25,1002515
6,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2678,0,10,4,9,23,3600.01,0.97,0.91,1.0,2578.24,997933
7,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2670,0,11,2,10,23,3600.01,0.97,0.88,1.0,484.74,999447
8,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2678,0,10,4,9,23,3600.0,0.97,0.91,1.0,3536.07,1000052
9,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2670,0,11,2,10,23,3600.0,0.97,0.91,1.0,463.42,993212
10,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2668,0,11,3,9,23,3600.0,0.98,0.91,1.0,2025.93,997651
1,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,3.13,215814
2,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,27.44,260274
3,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,21.62,275339
4,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,51.72,294351
5,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,24.17,306196
6,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.97,1.0,24.01,313945
7,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,3.43,321629
8,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,89.79,323926
9,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,14.32,326192
10,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,3.49,326142
1,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,3.11,894294
2,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,33.91,1125034
3,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,15.01,1160273
4,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,40.76,1163036
5,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,18.75,1164747
6,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.97,1.0,23.01,1164575
7,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,3.3,1165242
8,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,86.72,1167998
9,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,14.09,1163771
10,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,3.37,1165216
1,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.96,1.0,9.58,208533
2,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.97,1.0,0.73,257619
3,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,0.4,274801
4,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.96,1.0,4.08,295732
5,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.97,1.0,0.9,311455
6,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,1.47,316256
7,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,2.19,327889
8,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,0.26,325940
9,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,0.11,330968
10,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.97,1.0,0.17,329464
1,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.96,1.0,10.24,842928
2,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.97,1.0,0.7,1087821
3,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.01,0.99,0.98,1.0,0.44,1155108
4,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.98,1.0,3171.17,1153332
5,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.97,1.0,0.9,1157222
6,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,1.49,1154431
7,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,2.24,1157039
8,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.01,0.99,0.98,1.0,0.27,1154050
9,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,0.11,1158484
10,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.97,1.0,0.17,1153809
1,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,2.79,199405
2,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,0.43,240698
3,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.99,1.0,1.31,261119
4,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,0.82,273300
5,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,1.26,287184
6,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,300.0,1.0,0.99,1.0,196.03,300667
7,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,0.85,306276
8,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,300.0,1.0,0.99,1.0,80.48,314207
9,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,1.0,312635
10,alns_300s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,300.0,0.99,0.98,1.0,0.12,312737
1,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,2.7,878985
2,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.99,1.0,2077.28,1106475
3,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.99,1.0,2652.63,1151580
4,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.99,1.0,3250.55,1154807
5,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.98,1.0,322.07,1158959
6,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.99,1.0,176.44,1157727
7,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.98,1.0,2653.17,1153477
8,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.99,1.0,77.4,1159041
9,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2440,0,0,0,20,20,3600.0,1.0,0.99,1.0,1262.57,1153765
10,alns_3600s,set1/ID1_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB5_R2,100,2,1,2512,0,4,1,16,21,3600.0,0.99,0.98,1.0,0.12,1153323
1,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2710,0,18,1,5,24,300.0,0.97,0.94,1.0,228.95,181206
2,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2720,0,17,2,5,24,300.0,0.97,0.91,1.0,31.11,209742
3,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2716,0,17,4,3,24,300.0,0.98,0.77,1.0,111.19,232302
4,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2718,0,17,3,4,24,300.0,0.97,0.9,1.0,250.52,243918
5,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2794,1,19,3,2,25,300.0,0.97,0.88,1.0,267.64,252178
6,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2700,0,19,0,5,24,300.0,0.98,0.88,1.0,103.96,269924
7,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2710,0,18,1,5,24,300.0,0.97,0.91,1.0,56.83,276552
8,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2708,0,18,2,4,24,300.0,0.98,0.93,1.0,157.95,276073
9,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2718,0,17,3,4,24,300.0,0.97,0.89,1.0,271.41,275514
10,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2708,0,18,2,4,24,300.0,0.98,0.93,1.0,35.47,283565
1,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2662,0,11,6,6,23,3600.0,0.97,0.9,1.0,3582.43,758783
2,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2712,1,16,1,6,24,3600.0,0.98,0.92,1.0,2230.43,930102
3,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2716,0,17,4,3,24,3600.0,0.98,0.77,1.0,92.46,979185
4,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2710,0,18,1,5,24,3600.0,0.97,0.88,1.0,2078.88,1003579
5,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2720,0,17,2,5,24,3600.0,0.97,0.9,1.0,720.46,1002481
6,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2638,0,14,0,9,23,3600.0,0.97,0.88,1.0,3346.93,1004101
7,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2708,0,18,2,4,24,3600.01,0.98,0.91,1.0,794.21,1009417
8,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2706,0,18,3,3,24,3600.0,0.98,0.92,1.0,1758.03,1005482
9,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2708,0,18,2,4,24,3600.01,0.98,0.93,1.0,691.58,1007237
10,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB2_R2,100,2,1,2648,0,13,1,9,23,3600.0,0.97,0.82,1.0,1788.04,1006185
1,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2490,0,6,0,15,21,300.0,0.99,0.94,1.0,2.96,203187
2,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,300.0,1.0,0.97,1.0,219.14,254830
3,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2428,0,1,0,19,20,300.0,0.99,0.95,1.0,298.11,280531
4,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2490,0,6,0,15,21,300.0,0.99,0.97,1.0,2.74,297987
5,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.98,1.0,76.88,307955
6,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,300.0,1.0,0.98,1.0,23.25,314512
7,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,300.0,1.0,0.98,1.0,92.12,323869
8,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,300.0,1.0,0.98,1.0,270.09,325962
9,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,300.0,1.0,0.99,1.0,149.41,328055
10,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,300.0,1.0,0.99,1.0,26.14,327440
1,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,3600.0,1.0,0.99,1.0,875.57,890590
2,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,3600.0,1.0,0.97,1.0,156.99,1122706
3,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2426,0,1,1,18,20,3600.0,0.99,0.98,1.0,232.77,1149544
4,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2426,0,1,1,18,20,3600.0,0.99,0.97,1.0,1220.58,1153195
5,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2426,0,1,1,18,20,3600.01,0.99,0.98,1.0,70.24,1147295
6,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,3600.0,1.0,0.98,1.0,23.12,1161674
7,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,3600.01,1.0,0.98,1.0,92.09,1161651
8,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,3600.01,1.0,0.98,1.0,267.17,1166525
9,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2488,0,6,1,14,21,3600.01,1.0,0.99,1.0,150.1,1164846
10,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB3_R2,100,2,1,2426,0,1,1,18,20,3600.0,0.99,0.98,1.0,2524.82,1155338
1,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.96,1.0,2.75,194806
2,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.97,1.0,0.17,239032
3,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.95,1.0,0.26,262914
4,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.97,1.0,0.69,275859
5,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.97,1.0,0.38,290202
6,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.96,1.0,0.56,300841
7,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.96,1.0,0.4,305710
8,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.98,1.0,0.27,309042
9,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.98,1.0,0.61,312462
10,alns_300s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,300.0,0.99,0.97,1.0,0.34,311151
1,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,3600.0,0.99,0.96,1.0,3.15,846117
2,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2416,0,2,0,18,20,3600.0,1.0,0.99,1.0,508.68,1045864
3,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2424,0,1,2,17,20,3600.0,1.0,0.99,1.0,613.24,1105634
4,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,3600.0,0.99,0.97,1.0,0.33,1113479
5,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,3600.01,0.99,0.97,1.0,0.18,1114428
6,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,3600.0,0.99,0.96,1.0,0.53,1114266
7,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,3600.0,0.99,0.96,1.0,0.39,1111982
8,alns_3600s,set1/ID2_I100_C120_ALPHA1.41_BETA6.6_U0.1_UB4_R2,100,2,1,2426,0,1,1,18,20,3600.0,0.99,0.98,1.0,0.26,1110524
